% Etherscan Transactions Dataset
@RELATION etherscan_transactions

@ATTRIBUTE TransactionHash STRING
@ATTRIBUTE Method {transfer, 'claim multiple', prove, relay, 'process route with transfer value output', 'swap exact eth for tokens', 'revoke single nonce', pay, 0x415565b0, swap, approve, execute, 'execute meta txn', 'strictly swap and call', deposit, 'transfer erc20', 'deposit eth', 'stake start', 'swap exact tokens for tokens supporting fee on transfer tokens', 'propose block', 0x9871efa4, 0x3cac7222, 'swap exact eth for tokens supporting fee on transfer tokens', unoswap2, 'swap exact tokens for eth supporting fee on transfer tokens', 'claim withdrawals', 'exact input single', 'propose l2output', 'update fee bps', 'set approval for all', 'execute zero ex swap', send, 'all batch', 0x1a1da075, exit, 'fill order args', 'commit blob', 'add sequencer l2batch from blobs', 0x7042cbe0, 0xb257b7af, 'prove block', 0x01130705, 0x0938b20b, 0x5786c0f7, 0xe7690f6b, 'transfer from', stake, 'removes limits', 'exec transaction', claim, 'exact output single', 'this transaction includes data in the input data field which may indicate a message in utf-8', 'simple swap', withdraw, 'claim mint', 'buy with eth wert', 'call one inch', 'vote to bless', 'complete queued withdrawals', 'remove liquidity eth with permit', 0x02c28f23, register, 'execute f fs yo', unoswap, 'receive tokens', 'sigma sell', 'commit batch with blob proof', 0x8db69e5d, 'buy and burn', 'anchor dag cbor', 0x000001ad, 'bond withdrawal', 0x46e44847, 'claim multiple rewards', 0x0162e2d0, 'submit value', 0x6ac56d4e, 0x1d0a9fdf, 'swap exact tokens for tokens', 'fill v3relay', 0x988a81d9, 0x4ff8dad8, 0x02fff96e, 'permit redeem', 0x75713a08, 0x599a083b, 0x7c3d6159, 0xc9da3165, 0x041d6c61, 0x05f497df, 0x741143fb, 0x49c36c07, 'release tokens', 0x00000000, 'fulfill available advanced orders', 'sigma buy', 0x0918c2ea, 0x7f3e4206, 0x091e21ea, 'finalize withdrawal transaction external proof', 'execute batch deposit', 'on chain swaps', 'sequence batches', 0x0d5f0e3b, 'redeem with locked fee', 'deposit with expiry', 'transfer out', 'add sequencer l2batch from origin', 0x11858c7a, 'commit verification', unbond, 0xce2e62ff, 'transfer out and call', 0x04000104, 0x209178e8, 0x76e9bd59, 0x7c3daf68, 0x041d5ad1, 0x2d87b8a1, 'finalize blocks with proof', 0x2213bc0b, 'release max', 'add light client block', 'swap on uniswap v2fork', 0x60806040, 'flush forwarder tokens', 'claim in nf ts', transmit, 'swap tokens single v3erc20to native', 'swap simple mode', 'create order', 0x122067ed, sell, buy, 'send to injective', 'get rewards', 'claim tokens', 'disperse token', 0xca350aa6, 0x04394ff4, 0x8239e0a4, borrow, 'swap exact tokens for eth', 'finalize withdrawal', bridge, multicall, 'complete transfer', 'claim purchase', 'send multi sig', 0xc5c2d919, 'swap compact', 0xb270dfff, 'mooo z1089603480', 'send v1', 'delegate to', execute302, 'handle ops', 'eth unoswap', initiate, 0x8132b321, 0x45c20f61, 'bridge in', 0x2bad1d9e, aggregate, 'relay tokens', 'start bridge tokens via across', 'uniswap v3swap', 'verify batches trusted aggregator', 'claim amount', 'request exit', 0x7c3e4206, 0x041e21ea, 0xcba9bc66, 'smart swap by order id', 0x00000011, 'cooldown shares', 'open trading', 'transfer tokens', 'claim holding singleton', update, migrate, 0xa0000000, 0x2b667bae, 0x7131565e, 0x8650872b, 'open trade', 'match token order by admin_k44j', 'fulfill order', 0x84fa30a0, 0xa8f73d99, 0xdb661afa, unstake, 'execute batch', 'swap v2exact in', 'send multi sig token', 0xef61a6db, 'set max ca swap', 0x0400040a, 'batch issue', exchange, extend, 'bridge token', 'withdraw eth', 'finalize optimistic mint', 'batch transfer', 'complete cross chain request', 'withdraw and swap', forward, leave, 0x859b7571, 0x98b2165d, 'end stake', 0x46420690, 0x4121ea55, 'add liquidity eth', 'buy v2', 'remove liquidity eth with permit supporting fee on transfer tokens', 0x695b3fa9, 'request withdrawal with permit', 'set tax', 'set prices', 'send to aptos', 'swap by dln', 'release approve gas', 0xb7e62873, 'validate transaction proof v2', 'increase epoch', 'emergency withdraw', 'multi claim', 'safe transfer from', 0x9740318c, 'strictly swap and call dln', release, 0x3cd18ca0, 'set min swap', 0xedebffff, 'deposit coin', 'verify merkle', 'swap eth', executef$eb0i, 'transfer tokens with payload', 'fill quote eth to token', 'create salted order', 0x8012366b, 0x4a0ecd94, 0xbc4a02e4, 0x15944729, 0x270d1f9f, 0x57c7bbec, 0x68cdab9c, 'bridge eth to', 'verify fri', 'commit header range', 0x6082bbc7, 0x4dca6944, 'buy with eth', 'set max tx', 'swap and start bridge tokens via thor swap', 'sell to uniswap', 'swap exact amount in on uniswap v2', 0x2b953bed, 0x4cf3fe9c, 0xd4e4634a, 0xa0136443, 'swap tokens for exact tokens', 'swap eth for exact tokens', 'to amm', 'execute atomic', 0x4b9ead9e, 0xd1ef9249, 0x3eceac2c, 0x7c3a888c, 0x2b69034a, supply, 0x31025c04, exchange_underlying, 'swap titan x for volt and burn', 0x7f3e0590, 'delegate all', 'create retryable ticket', submit, permit, 'refinance auction by other', 'borrower refinance', 'claim usc rewards', 'fulfill advanced order', 'meta route', 0xd8d35ea4, 0x66e0daa0, 0x2b9582a9, 'take bid single', 0x038d41f6, 'fill otc order', 'create forwarder', 0x05000184, 'set automated market maker pair', 0x091e0e31, 0x7f3e5812, 0x28cf89f4, 'set fares', 'relay message with proof', 'swap exact amount in', renew, 'claim self bayc', 'claim self bakc', 'execute controller', 'cancel order', 'finalize deposit', 'sell token for token to uniswap v3', 'claim all', 'invalidate unordered nonces', undelegate, 'forward eth', 'harvest rewards', 'mint with titan x', 'update claim', 0xdbcd0278, 'sponsored call v2', 0xabbae307, 0xa090949a, 0x03b87e5f, 0x0301080a, 'match advanced orders', 'unoswap to', 'lock lp token', 'execute transaction', 'claim self mayc', 'confirm batch', 'update state', 'verify availability proof'}
@ATTRIBUTE BlockNumber NUMERIC
@ATTRIBUTE FromAddressEncoded NUMERIC
@ATTRIBUTE ToAddressEncoded NUMERIC
@ATTRIBUTE Value_ETH NUMERIC
@ATTRIBUTE TxnFee_ETH NUMERIC

@DATA
0x87d42ce35ec80538374b2858087e32047c5362a62f91a887def091d401e6f446,transfer,0.2758620689855888,1258,402,8.072134580574389e-05,0.0005109128173785
0x2d91b3e38499fd82896c9aedf81de6cd6e12fe4cfdcc5eb487c6016c7015abfa,transfer,0.2758620689855888,3056,1702,0.0,0.0086516420769264
0x73b97ab21e1761e959f0e1be2ec9805595c9f7a6116f37f252b5971f5803b22f,aggregate,0.2758620689855888,3059,15,0.0002338881997282,0.0306223877456076
0x0b481c39592ebe82336333946c54eb00a1f12e76f9475f0fe6c6f5f93d510388,'this transaction includes data in the input data field which may indicate a message in utf-8',0.2758620689855888,3126,206,5.19751554951632e-07,0.0005309821048142
0x05530f94a583b9504be3c7051b6c896e0a30c618ff5e4ce77218497b7419c038,'complete queued withdrawals',0.2758620689855888,1767,445,0.0,0.0208890680100468
0xf09d468abcb360bfa21ebf8bc03858b1550c54f690a33f1e7a39b64d5de3ad76,transfer,0.2758620689855888,1149,1409,3.2189773052819424e-05,0.0005236518331621
0x964fffe486feabef3c65e24bc6ee53708e2c9cf8bafcb40d9df29c488e86fe3c,'relay tokens',0.2758620689855888,2672,188,0.0,0.0344490030510298
0x5354cf6a27c881b219ce475d8a3ca8f3e6e1641c56109b27a4a7e7cd4c109203,multicall,0.2758620689855888,411,1542,8.603859911973218e-05,0.090317771546177
0xdebd2407b0d9af55000b21ebd67a378d6a9fa50ea0cf07c5d66decc11fed6b4d,'start bridge tokens via across',0.2758620689855888,583,154,0.0004158012439613,0.0138447481201233
0x42c6fc4865cfe5c721a509308a9114a8efea7886550d06a3f08ae043afa63b3f,0x00000000,0.2758620689855888,213,2,0.0001039503109903,0.0269804525852053
0x2c8a227a077a99b006841a33aa46fa990a89fdb62ab9a75a8062386b938d1d9b,execute,0.2758620689855888,1094,495,0.0,0.0415279816040072
0x8a1e1947bf85eb7cc2cd1483ddba262c009a60839a8528630f9a420b3013611e,transfer,0.2758620689855888,647,1400,0.0004989614927535,0.0005314091109298
0xf3a7a18b90ef5ac43ccd120ce820775bd3c54f5d129ec76843f9001ba6e05470,withdraw,0.2758620689855888,2447,1073,0.0,0.0467985892571951
0xf034b28b775ba1786f7b3e4ed8f2836c6865c73c54581be90824e708b8798bc9,transfer,0.2758620689855888,2202,400,1.1665241529147834e-06,0.0005331883030784
0x1d36d41afbf20e2b1f4a406d7639bf6d0e48a73594967891d17cb85c219dca3b,transfer,0.2758620689855888,3004,1605,0.0002179692771697,0.0005331883030784
0x3dd7c0dba01cc5035ad9395c019b7e066b8094ed964b609d8c5843f14973cbdd,transfer,0.2758620689855888,173,239,5.19751554951632e-06,0.0005331883030784
0x7f00b6568695c96162bc048271d44fd1566234f1cb1f73bd705c0f87bffc3065,execute,0.2758620689855888,2904,495,0.0,0.0244769157291332
0x2f8a80f2131928cc75a4718d2ebbf597be0cfdca2c6b94308e1424504940a74e,transfer,0.2758620689855888,637,52,0.0,0.0065974579898929
0xce4b2f571819b166a2cdcdf4e2e179e774fbc84ccc2e3d8e0a87bfe60e372f9e,execute,0.2758620689855888,311,495,0.0,0.0332897526147185
0x0e1302da3d08c8526b23767d4b79212cf0adc8717cef4cad0a62c3e5745339f4,execute,0.2758620689855888,1934,495,0.0001039503109903,0.0307356155339416
0x5325cdd0c981e639b7af78489273a8a5bf359e83fe83226e2a4dc302d2541df9,'uniswap v3swap',0.2758620689855888,1280,146,0.0,0.019151295454712
0x7abcda0ad2a6c1bb3719908b63f8cb408cf6b2a6581f2bab968b96e05b9d7210,transfer,0.2758620689855888,2416,1392,0.0,0.0055135029653083
0x48a36c1d97f8492e01adb86e8262e41076779bfd81916c1eb940abbc34f57cb0,transfer,0.2758620689855888,2891,1172,1.0255005872116232e-05,0.0005331883030784
0x50b428253fa3b84ba8993d93f19e75d4d31e81bae0dc90cfa0b80c32e98c7fff,transfer,0.2758620689855888,210,1373,0.0,0.0057458654599094
0x42c6006d7a7d4a305645de6692b8b0d6694e65da664833f47ff6ad3ff0832d37,transfer,0.2758620689855888,737,1702,0.0,0.0039053979337601
0x36e5737bd5fe11ad4cdaa64512cc70935c4b949b7b90d54847de709daa3f70a4,transfer,0.2758620689855888,671,956,0.0001141628271728,0.0003060210495511
0x915f80641b8959581a1f3f22843c5ed7c18674c417cf8c8be4f9a727cdbafde9,transfer,0.2758620689855888,2283,678,3.09638870353105e-06,0.0003359114776468
0x635422120fd61776997363c0a8f71e14e76916f7ffe594050c68de289f04cc50,transfer,0.2758620689855888,2557,1884,0.0001325366465126,0.0003613183415281
0x12b7e2c7ce23dfc3985b256c01b1c0df65918be1b2ea592235724b2efeaaf91d,swap,0.2758620689855888,1449,1435,0.0,0.0075992855049002
0x5d82e503d32c6c02ca87a61caec2f7ac8a0376d9b7f9597064fd44f88650699a,transfer,0.2758620689855888,2573,1527,9.987548478708336e-06,0.0003451632768193
0xe4cdce3fdaf63b2b685411704fa264794eca627b03f30dd741004798d8b68437,'verify batches trusted aggregator',0.2758620689855888,1232,630,0.0,0.0645170656908343
0x9b1c7239b0b387ca7ba2eb0ac2bc415a903459dd3f84fb8a7e5f25eabd0dc83a,transfer,0.2758620689855888,1285,972,0.0001299378887379,0.0003451632768193
0x6f11dfeacc7a1b1acd22a960c2ea3ca1239095a920f0f208b6c3b3a0709a9a7c,transfer,0.2758620689855888,1518,1584,4.76865294897908e-05,0.0003451632768193
0xcf430bee22ef236935eb56c342b4858786c3898701d01e8dc6d50f19c92903c1,transfer,0.2758620689855888,3195,1123,2.5238979582984767e-06,0.0003613183415281
0x72e0a527e8860b4f00fd71bcd737a775df46f3e8445e703c9b7696fb4d110e43,'claim amount',0.2758620689855888,2125,754,0.0,0.0134662783662831
0xaefcd8f9859f279396253123b380346a70da313810480076436c3ccde99943e5,0x415565b0,0.2758620689855888,2966,1731,7.89558246177971e-05,0.0425785589838848
0xbee0c1e2ec656d4bb2f9e80da69e14b43aa9ad007db2053b87247390cf3a6ddd,execute,0.2758620689855888,696,495,0.0,0.0401088979463212
0xc8427a8c8efbe47cd6d88f927db9e665895f5dccf79829a7bb426378c8b5b35f,stake,0.2758620689855888,2531,282,0.0002519206067456,0.032858832276339
0x5f33f932e73c03eabe9b47e114357b03fcf55e5268630719f2ee638c025974bc,'this transaction includes data in the input data field which may indicate a message in utf-8',0.2758620689855888,1889,966,2.1829565307968545e-05,0.0005515495660514
0xf3473257b273c50934af0ff5a6b4cf2f2c0e53d416ab8c62aee2a2adb843f282,'request exit',0.2758620689855888,1406,282,0.0,0.0578687228054928
0xf396a3d3e6543c5ef025acd8c8bffb3b4bea5933c9ce2abc17fc8b998b5ab8af,'this transaction includes data in the input data field which may indicate a message in utf-8',0.2758620689855888,2865,966,0.0001559254664854,0.0006823557728131
0x809665c75197bb4200728a5c0d12c6bdf21e507b5c2f46384a042f3803fc853a,approve,0.2758620689855888,2583,1188,0.0,0.0051086299999836
0x3a85360396843951d4991c36919e97b0a6a2468158b565c4d5c5a677d775008c,execute,0.2758620689855888,171,495,0.000354470560477,0.028900414416552
0xc0df99e404d47bfa96263f5e69d260ecb8ea6a450067440d645193a2a2645860,transfer,0.2758620689855888,950,716,1.8820879481820032e-05,0.0003613183415281
0x995979eb1b7aa7c157899b6cec5313ee2f7534c4ce26a7acf7584e33911cf0bd,'prove block',0.2758620689855888,1,835,0.0,0.0212488206624843
0x051ecc8937f19747b89bcb6eba658f72bb94f0d2517a8daba83423630fddb70e,execute,0.2758620689855888,2830,495,0.0,0.04202373570428
0x868abd49d3b552ec7a5b675cc09623f49f0f6e55a2edb4802f5afa730037e20a,transfer,0.2758620689855888,1865,1702,0.0,0.0082037126616066
0xcc028b035631a317c5610582e6097d150cc869b1b7605ae9e54a831e47264814,'transfer from',0.2758620689855888,2349,1702,0.0,0.0045800675964914
0xb5b9e343f4d99feebeec1a87851f1a30d092f944def6994467bb44d2f7d03d7a,transfer,0.2758620689855888,2647,1194,2.444116094613401e-06,0.0003613183415281
0xa11611d85d3849b9e958bd89143609e1307154583cf06103f94e9b4ca7caf349,execute,0.2758620689855888,906,495,0.0002598757774758,0.029393535312445
0x0d9a47fde85fd3231280cdcceeaa0d9dbb06241a4c4eb2edcae4098885454df7,transfer,0.2758620689855888,1712,414,0.0,0.0065608777993186
0xb37728253538efe597a33f3909a480fdea249391331ddec15d2a7cf37e39c01e,transfer,0.2758620689855888,1637,1689,1.314971434027629e-05,0.0003613183415281
0xbed9836586dc48a9baa34906db3b73d3f2a1157093ac3f190d25b623602afcca,swap,0.2758620689855888,1359,1078,0.0,0.0328959818084007
0xf5d433efed3a8c3754e2b20add3d5d8fbdaefcb24486480148329f7ab184ee31,approve,0.2758620689855888,1359,841,0.0,0.0051313324917991
0xdd91d41ec4fb7996c1ed1c87067923a423ebebc7ac7434795eb53db747a86e54,transfer,0.2758620689855888,3052,1702,0.0,0.0051772356492318
0x2b4abf5f89a378c64eb721b82f638f5e6e963a0f446a58b5f576d2da892c0372,'bridge in',0.2758620689855888,1762,1248,0.0,0.0238001110358236
0x412a62bae75010411ad2f333670e1cc8c15a8cf07e797899a205ba60b973d8f0,transfer,0.2758620689855888,2776,341,9.926007295844289e-06,0.0004360444117674
0x7d17e239086e54020483287d7c4ad3ef48af9f2860220a64190c63906b8db516,transfer,0.2758620689855888,50,1387,5.19751554951632e-06,0.0004360444117674
0x5af199807bee252f4c766f306da5912ac1d25d4c42b418f4c28d5dbbcb249eb3,transfer,0.2758620689855888,1304,1387,5.19751554951632e-06,0.0004360444117674
0x1d50de6e4da9eec4a50316fe2cecb80fd80fd3322b7ea9cbdd4f81312af2901b,transfer,0.2758620689855888,3145,1387,5.19751554951632e-06,0.0004360444117674
0x1750f0fc133f0ddf3deca286e696bbc15de8bcb797e0d62e62840f143a736dff,transfer,0.2758620689855888,2521,1021,0.0,0.012160493664617
0x99c68ac04e4184bdf579c71b5f98a2e7a6f9bcb39ae12d4329953371542a93b4,0x2bad1d9e,0.2758620689855888,2676,1664,0.0348233541817593,0.0286392290091444
0x54f4d6f6f404228278d03b68d42df17e748fdff0d5a4008218bc36b005d0d7b8,transfer,0.2758620689855888,1561,337,4.310929584098486e-06,0.0004603125926736
0x0216117628b18d97caea25daf0377054baa90fc0c6b2703e5319c9264e01712d,transfer,0.2758620689855888,2236,337,4.368519615641791e-06,0.0004603125926736
0x5c569c5be4e4011a9e52b0602e75a2b0b3b0a2fcd360d38fb5589de5b35a99a9,transfer,0.2758620689855888,559,1483,3.317834051033743e-06,0.0004931208958929
0xf6690054069e5bdb652ba6a5ce37c641158790c7b805d3152e29671891fc9080,transfer,0.2758620689855888,2181,1170,7.79627332427448e-05,0.0005246481807653
0x29cfdd02e33b9561c996c98ae3fadd8456a8e064ca653068e7d7261915f10620,transfer,0.2758620689855888,2805,1916,0.0,0.0050013091295829
0xac29934a33364986c359031c7d347fca80fda269b5b4178af6c01d689de1645b,transfer,0.2758620689855888,2894,615,0.0,0.0004947577526696
0x79a56acf768129451a250e2ebf29ef614b063a372384809b3dd425934b8056a3,transfer,0.2758620689855888,538,1702,0.0,0.0053546566902855
0xee095af1913b39bba8f6e349526d2f7a606db01ba53029625337e41016fd9b9c,transfer,0.2758620689855888,439,1879,4.076468618156695e-06,0.0005107704820066
0xeb821ee33647317073e04e1959fc840170b887841070ce9f3e42cce278a4b4f0,transfer,0.2758620689855888,3147,1702,0.0,0.0053523793243354
0x6622fce074048c23b9058b84899fb8ebcbdd1e6a3950304641c415c16753584e,'swap exact eth for tokens supporting fee on transfer tokens',0.2758620689855888,374,971,2.59875777475816e-05,0.0239289957150647
0x1ddf9acafe9840a3eb6989ec3b801b97a3454de1397df2771f6ed6d240d5ee5e,transfer,0.2758620689855888,1079,1495,3.6123902510137065e-05,0.0005107704820066
0x4f68b9208b1d4e2c37bb8e0986206dcf94c7df1e4316b88013a9e3c3c374822c,transfer,0.3103448275942355,2043,1277,0.0,0.0036047856283405
0xe546459e9fed1fe0a7d16ba661bbb23eb04f9335035a85fdbb43486a55019fc4,transfer,0.3103448275942355,2491,1095,0.0,0.0102407453363281
0xd17559841db3b2113de4461a47639567232579a307aca2fff3616e7e8bd266c1,'swap exact tokens for eth supporting fee on transfer tokens',0.3103448275942355,1832,1016,0.0,0.0617176847643008
0xc8d32117eacf7f93766152a686091497991fc7600e83e2f6a1c47c85ecfde985,'sigma buy',0.3103448275942355,3167,452,3.482335418175935e-05,0.0448394851985802
0x5af9622a6a25e753174aef4ff84838c1b0cd7f387afceee2f7099c206978426c,'transfer from',0.3103448275942355,1061,253,0.0,0.0308577392830183
0xdafc0a67a509288c7cb83d4069cdeaa0706cdc5be2dd8bdd2c7c654569f648ca,'transfer from',0.3103448275942355,1061,253,0.0,0.0102188256890579
0x78e5d2e76f6b10a9e80d0a83dc0efd3ab15492f14635e08c51333df8117afdf5,'swap exact tokens for eth supporting fee on transfer tokens',0.3103448275942355,3066,971,0.0,0.0351058096245897
0x756ffaccf9749a25e82cc4bc8b69ad87b036fd702bb68e7d352b33a94832c2c8,0x1d0a9fdf,0.3103448275942355,494,733,6.912695680856706e-05,0.0376376712196668
0xcd8d6199d56e9d02bb6aa30f3ede9f4a93ed1d937610d147ac7f2ca7a82bae2e,withdraw,0.3103448275942355,973,1251,0.0,0.0258520889245929
0x040ca8039a053bdb9f646ba18f814509328359a2aa6553e8674170197149109f,'swap exact eth for tokens supporting fee on transfer tokens',0.3103448275942355,2430,1016,5.19751554951632e-05,0.0746136964631297
0x2b741f606786dec88cae6af9442e3774a31066bf56c2e80a392d6ba68b60892b,0x988a81d9,0.3103448275942355,548,924,0.0,0.0551949528446471
0xe4879a49d76df440369cef41aa7aaf0d8e79ebdc8139c6183eea5b737b458625,0x7c3e4206,0.3103448275942355,2232,251,2.2349316862920177e-11,0.1691176936317945
0x3eb50f3306b31dd35f61de42d8ba291514ffab813f1d659ddcdd2fce7b215d7f,execute,0.3103448275942355,2440,495,0.0,0.0558835713738231
0x5531bc17f89e4aeff0223559e4e988bd8addc34962c1dbce40e6ce9a6f83c769,0x041e21ea,0.3103448275942355,2232,251,2.1309813753016914e-11,0.0173837036389674
0x6b30a4ac35c6d22a09597f2730992405ca494d2ed9c2577371b9aec311653f1d,transfer,0.2931034482899122,904,1678,5.523045044034739e-05,0.0002497985776568
0x3cbb824677b2ec1b2debfdd0c435c665ebe2d9a81899d29640af552b947c2488,'commit blob',0.2931034482899122,1002,1957,0.0,0.0005501973800185
0x7af32abcf7494e196a1e3f6f0346833cb7e92a4db316d78dc12e8d962998487c,transfer,0.2931034482899122,2600,805,1.2930535109553186e-06,0.0002512930990616
0xa03a101d3fc237d6d521ae4e61ac1cf726adeaf7d0a80cd3920b46b9aa4f5e96,transfer,0.2931034482899122,1749,1546,1.1442283704620232e-06,0.0005487028586137
0x2c14de064deee159d7b73a7e962140f1b662b692c0919037ba49e9816b7eb6f9,transfer,0.2931034482899122,3122,301,1.559254664854896e-05,0.0004739767883745
0x5d6c2f0d5cd64784772ad317be21fdadd3ba166b6f8c431b8b77c895136cc89d,'swap exact eth for tokens supporting fee on transfer tokens',0.2931034482899122,745,1016,3.638260884661424e-05,0.0286824277945112
0x409abbb6489a91494bfd190a4596bc872de96b62caf0fabeaeb9288d68b1edd3,'swap exact tokens for eth supporting fee on transfer tokens',0.2931034482899122,555,1016,0.0,0.0274875935152289
0xbaa7bfe7353dcb1709d949d729dc19a271c6e4581553f4f1a52ae3a8204422ca,approve,0.2931034482899122,3230,515,0.0,0.00599103813798
0x61b15dc11a8f9f58ca119b399fa30db6b1b3f4790c6807085f95c73bf5b48fb4,'swap exact eth for tokens supporting fee on transfer tokens',0.2931034482899122,920,1016,5.19751554951632e-05,0.0316150346291284
0xb5f2d94d5d348729918af5d9cb9aaa0906e4efda1da6fe38d9a1f9e8ff0a2304,approve,0.2931034482899122,1735,1318,0.0,0.0058733979531177
0x7dc2c47f40b715e328cbeb5f10e3594c858c90521ade53b3a32ad7af82c5ce78,unoswap,0.2931034482899122,1615,146,7.016645991847032e-05,0.0236170677475804
0xfedf525a1167161fca27b416a3087e09bac1a5e26b29c80fed8649298df40979,0x209178e8,0.2931034482899122,2570,63,3.638260884661424e-05,0.0435537697843498
0xa616b94c36edc835ed082987d5c8268b5554a3677fa6d91b1064af7348222387,0xcba9bc66,0.2931034482899122,47,1725,0.0001316495647042,0.0288133763366447
0x069cdb5f50fbf64598ebb8f7310f3fece0c48c4888654c42df2c7b64ae46089f,'smart swap by order id',0.2931034482899122,1902,1864,0.0,0.0496664334976049
0xcb9db98d5e2ff125f6234a917148946a3595f8e69fce763cd3afa32ba935906a,transfer,0.2931034482899122,2408,305,6.456632402442627e-06,0.0005487028586137
0x77b15fcb434395483102928a4745b86740cda4bd70bf699b9f815b2e1b2acf98,0x00000011,0.2931034482899122,2045,1928,0.0,0.0123033983779888
0x480e7b11225a418465c6279ade2f4e9f6c110e0a2890c72d2a5e2e9d69c94445,transfer,0.2931034482899122,15,1752,1.0216033861022846e-06,0.0005487028586137
0x2386542120b2d6c0375947209b8fb518d88b23b16b1b76bf922dbf1424570bfd,0x0162e2d0,0.2931034482899122,1761,397,5.19751554951632e-05,0.0263150347216464
0x79e05fc8c8d165228a68c430b83d1db81bb37ff57d81fd589a6ea80a905c0253,transfer,0.2931034482899122,214,1702,0.0,0.005449950221762
0x056880483a05d56d8dc1cc108a170752c1823c404cdd2540503e640e3c001fda,transfer,0.2931034482899122,439,1702,0.0,0.0054380652182097
0xcefe0cd24f5d0579f6b494bc84163a705994fd658632f98dfe2415c2a1bf9f4b,transfer,0.2931034482899122,2943,1737,3.589087969674782e-05,0.0002512930990616
0x0307a35055168998d506728cc6dbb2a5aa18905c56711058736aacc3e4f91586,transfer,0.2931034482899122,1141,1598,6.31238263488757e-05,0.0002574135200526
0xe5b07bcb3bfa2cde67b23b014dc630f733bfe6330d202b2bf8c70eade2b404c2,transfer,0.2931034482899122,833,259,4.502176326755379e-06,0.0002647437917047
0xa3af3e032d9d7044bf9ddf3b4392746c976e6a9a4aa2a63caf3de0d4c966e011,transfer,0.2931034482899122,2883,82,1.813172530256301e-06,0.0002647437917047
0x39ea785189b52adf2d8eeaadbb3f671ad80c001ccc90b33f8fde7caa58d68b73,transfer,0.2931034482899122,248,1934,1.7769921047645635e-06,0.0002647437917047
0x96c3d766258feb19c3fc1deb427ade5b82bcbfd9c8b20034f2555313b01370f5,transfer,0.2931034482899122,1170,1324,3.4397157906699003e-06,0.0002647437917047
0x935ace6d3c7a8156390bc8ae8fc220c306d30d53db1237d2990ccd69322451ef,transfer,0.2931034482899122,2864,738,9.266793404910258e-06,0.0002697255297206
0x6d22f610c8da2780b887515d891177a90c9abb9caa8fe4e366cbe1a31af8a6f4,transfer,0.2931034482899122,542,926,0.0001710529264488,0.0002697255297206
0xaa231bb065f47adc582534257f987581acbbc8faaef27d871d7a6132c44fa1e0,transfer,0.2931034482899122,2567,1178,0.0002574807259279,0.0003628128629329
0xa6d057bbd772b40be1d586bd4587e207457097c7f80c0b4858bdb50d2d8f0287,transfer,0.2931034482899122,3179,1397,6.588805898543847e-05,0.0004010299102838
0xc211c1abe2927f9d6fd3f4dfe35022113ef3a3294efeabf14d32cd27bf368e42,transfer,0.2931034482899122,615,1303,0.0002229734170742,0.00056806046919
0x4a1ab499b3d799f74f974ac0ec56045137f3e18582568e40f82cf6362b32b3eb,transfer,0.2931034482899122,1158,1658,1.626014205305814e-05,0.00056806046919
0x1691661bbf097895c66a48599812ce1fccf07b67cb24cb683e8b332d1bf66ad0,transfer,0.2931034482899122,2119,492,9.875279544081008e-06,0.0005711206796855
0xac56e0adcfcc4230be0eedb95686adf9b9b5c9ab68a4c8088b3ce672893e15e1,transfer,0.2931034482899122,84,522,5.925167726448605e-05,0.0005711206796855
0x222631c535f0e25537759dc3601c439cb549b54599c372b815ae749ceb6a7ec9,transfer,0.2931034482899122,439,1035,6.6796390836163935e-06,0.0005487028586137
0xec9c34bf9cee30e3384def5530741307df4c786bcab1ea6c0aea29ce4ecfe495,transfer,0.2931034482899122,2235,1261,2.194817417206317e-05,0.0005487028586137
0x1853ca97b88f8a4d2ea47e6abca600389c319e90e10b720ae7cc04baf6a6ddaf,execute,0.3103448275942355,1420,495,0.0,0.0504456484909853
0x58ebb88a8ffcac47bc94c3e49ab2453c8280eaa7193bbb66bcc55737614d33f6,transfer,0.3103448275942355,2319,33,1.7876542881628413e-06,0.0004176831487943
0xe7b8340cb493b80590e353f31c5103ee97cdea0ee95dd300af26409af8dc3066,transfer,0.3103448275942355,2793,961,0.4677763994564688,0.0004176831487943
0xebc6ca77d634b34900094c3fdad55760f0203db835f67263a113cf7fffa40cf5,transfer,0.3103448275942355,2613,1503,0.0008004173946255,0.0004176831487943
0x63cfcc9c3f37f3d3c7b9a224dd6fff29c179e2558b1878e75caa5e315d1da717,execute,0.3103448275942355,728,495,4.261962750603383e-06,0.0313127854669322
0x7c62600ad574c42ea2b4f6bb691d9c5904225f9e27bd7a9cf997224a42d6ebb4,transfer,0.3103448275942355,1463,1702,0.0,0.0044339603372522
0xe6fc57c00ffabdb3856ef384458ad4b3ee636c904c8a4d813936e71286f75f1d,'swap exact eth for tokens',0.3103448275942355,1444,971,3.354476535657833e-05,0.0195868416926778
0x7fed6550fb8e7ba037176bc76c9197db620246ef646bea482e21fd431503ad6f,transfer,0.3103448275942355,627,1253,5.19751554951632e-05,0.0004924092190335
0x43ea2f57f85bb89e8fda7cbc54ca6dbc07af9c96e0f955476af6f76801d756c3,'cooldown shares',0.3103448275942355,2106,1112,0.0,0.0154211835314274
